Transaction_unique_identifier,Price,Date_of_Transfer,Postcode,Property_Type,Old_New,Duration,PAON,SAON,Street,Locality,Town_City,District,County,PPD_Category_Type,Record_Status,count
{68AD1112-391B-4B42-8FEF-7DDEB302DFD6},107500,2000-03-31 00:00,N12 0EP,F,N,L,"MEDINA LODGE, 252",FLAT 5,BALLARDS LANE,,LONDON,BARNET,GREATER LONDON,A,A,5
{D6177D3B-F362-4CBE-9376-DD3F26EE6555},152000,2000-08-17 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 41,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{81F10F53-C825-483B-B677-0FCCD6E63832},102500,2000-06-14 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 21,GAINSBOROUGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{646AC050-1516-4805-971C-EB5C86614179},116000,2000-06-21 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 11,FRIERN WATCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,5
{E4597A6F-2F97-4465-AA9D-6FCE77E88B1F},89385,2000-05-19 00:00,N12 7ED,F,N,L,"SYLVAN COURT, 102 - 106",FLAT 19,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{1E16D4EE-9EF8-4CD4-B275-C2C3578792B6},99000,2000-04-10 00:00,N12 9TE,F,N,L,CORNELIUS COURT,FLAT 3,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{AA6D36E8-41C4-4384-8D89-B82A0F5EACAB},305000,2000-03-31 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 30,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{0D638776-D284-4BC9-8B98-770A8AA8E673},98500,2000-05-25 00:00,N12 0HL,F,N,L,GRANVILLE COURT,4,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{92815D2E-BC55-4187-B3F4-3A82C7785038},164950,2000-06-26 00:00,N12 8TW,F,N,L,BROOKFIELD COURT,FLAT 13,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{B96A34D7-D9C1-4B9B-80B8-BF9D2BFAFA01},123000,2000-07-26 00:00,N12 9PN,F,N,L,75,FLAT 8,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{0C06B8C8-9919-471B-9E26-7770C12467EE},100000,2000-08-31 00:00,N12 9TR,F,N,L,WAVERLEY COURT,FLAT 2,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{9D6AA39E-9537-4EE3-95A5-16CAE0D11CB9},125000,2000-12-15 00:00,N12 9AN,F,N,L,133A,FLAT 3,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{2438EDC3-49E9-4D75-AF74-3B1230B03056},107500,2000-06-09 00:00,N12 9UE,F,N,L,HENLEY HOUSE,FLAT 19,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{84CFE4AD-D63D-44C4-AF3D-11D9C6AD15FF},165000,2000-06-20 00:00,N12 8TW,F,N,L,BROOKFIELD COURT,FLAT 6,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{CC4B2E17-14EB-4690-8D51-A72CB98B8C83},174000,2000-05-26 00:00,N12 8HU,F,N,L,HOLMDENE,FLAT 16,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{0BD4EA55-F72A-48A1-83C8-30B19C32844D},249950,2000-05-12 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 25,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{8B5E2251-AF66-44B0-9B42-AE517E987121},97500,2000-01-28 00:00,N12 0AR,F,N,L,NORTH GATES,FLAT 24,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{E321B744-AC9E-4738-A833-299B222BCACC},65000,2000-04-06 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 56,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{9F709ED3-C373-46CB-AAC3-0E751D774280},80000,2000-04-04 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 8,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{E0316311-6EBE-42A9-8F86-2D4D0B2CAC57},110000,2000-03-24 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 9,FRIERN WATCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{DFFA2B98-C5AF-47DC-B12D-3931B179FC11},109000,2000-01-17 00:00,N12 9TD,F,N,L,MICHELLE COURT,FLAT 10,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{8B015B47-CD3E-4649-90E2-27B142133C61},132500,2000-08-25 00:00,N12 8PJ,F,N,L,3,FLAT 1,MOSS HALL GROVE,,LONDON,BARNET,GREATER LONDON,A,A,4
{BBE0E62E-1BE8-4177-9F2C-1B3171E4BBE5},117000,2000-03-03 00:00,N12 9UH,F,N,L,PARK COURT,19,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{3B86F31C-DF27-4D91-8D9B-39AE9FE98D76},74950,2000-01-14 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 6,GAINSBOROUGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{7E1A0C33-E8EF-4436-9DD2-6C405B340074},130000,2000-03-17 00:00,N12 9SS,F,N,L,12,LOWER GROUND FLOOR FLAT 3,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{87D61CD0-E956-4C12-BFEE-40EB74451ED0},89000,2000-09-22 00:00,N12 9UG,F,N,L,CARLEY COURT,FLAT 3,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{27478155-EEDA-44AD-A41E-D2C3BE8583CE},91500,2000-05-04 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 16,GAINSBOROUGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{99ADF382-218E-46FD-A444-68E935F4680B},141000,2000-08-29 00:00,N12 8AE,F,N,L,GAINSBOROUGH COURT,FLAT 11,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,5
{8EC23B19-FA07-4EB6-8940-4852D18DD8B8},107500,2000-05-18 00:00,N12 8EL,F,N,L,WORCESTER COURT,FLAT 13,AVONDALE AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{CB56F99F-C182-40BE-A9E7-D2E35CB245FB},98450,2000-02-25 00:00,N12 8BY,F,N,L,1,GROUND FLOOR FLAT,PERCY ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{C612D8EE-00ED-4D22-A43B-E1B1D90A938D},142000,2000-06-16 00:00,N12 8HU,F,N,L,HOLMDENE,FLAT 9,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{E4870338-A441-422E-9BE1-E2AE780BEF9B},162000,2000-05-26 00:00,N12 7DP,F,N,L,79,FLAT 6,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{67D48155-087B-47E1-8172-E1D06645E409},144000,2000-03-30 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 16,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{C2569F53-F3A6-4FE2-8EBB-DF395EC6C39E},85000,2000-01-31 00:00,N12 9LT,F,N,L,FERNHALL,FLAT 4,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{4D09A232-7CC6-48DD-83A1-F5252AA90674},245000,2000-06-30 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 21,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{F88F1C12-1B08-4EA5-896F-E0D5DBBE4D72},120000,2000-07-31 00:00,N12 9TT,F,N,L,MALVERN LODGE,FLAT 6,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{4A8D5B73-E60A-4633-88F7-F8B0A132A531},124000,2000-08-01 00:00,N12 8AZ,F,N,L,"GRIFFIN LODGE, 31",FLAT 9,WOODSIDE AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{F200C5A3-7596-405B-9A83-FC362E9DD7E5},127000,2000-02-09 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 28,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,2
{2D574B53-9366-4CEB-ADAA-E8B2FB7AC7FD},92000,2000-07-18 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 54,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,5
{E44519E9-D2EF-44BD-A5DC-E485C6D7106C},119950,2000-11-14 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 1,MAYFIELD AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{CF01A21B-F7B9-4512-874D-FC45135193F9},117500,2000-08-24 00:00,N12 9TD,F,N,L,MICHELLE COURT,FLAT 8,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{F510CA65-B924-41C2-8144-EE366C1DA8EB},367500,2000-11-10 00:00,N12 7EL,F,N,L,"HENDERSON COURT, 88",FLAT 14,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{CFF600C8-C282-4404-9676-E67BF8C40BCB},59500,2000-08-29 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 28,FRIERN WATCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{776B937A-6F14-4BFF-99DC-F025761C98F4},130000,2000-03-24 00:00,N12 8RU,F,N,L,CHOLMELEY COURT,FLAT 3,WOODSIDE PARK ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{0633EE36-D00E-4122-98A0-E4A4AE3A7153},145000,2000-12-21 00:00,N12 0EP,F,N,L,"MEDINA LODGE, 252",FLAT 5,BALLARDS LANE,,LONDON,BARNET,GREATER LONDON,A,A,5
{98218835-18D4-46C1-A218-EE53ABC5F2D9},159000,2000-03-20 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 29,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{A91A7D5B-DFC4-4727-B48D-E164526916F1},110000,2000-04-11 00:00,N12 0LG,F,N,L,HURSTWOOD COURT,FLAT 266,WOODHOUSE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{5F9321B2-BB41-40D1-8D4D-F24C6B858264},97000,2000-11-30 00:00,N12 9JW,F,N,L,THE GLADE,1,FINCHLEY PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{CEC31130-B895-4B71-890D-FCE68F24B25E},121200,2000-01-28 00:00,N12 8AE,F,N,L,GAINSBOROUGH COURT,FLAT 25,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,2
{C0CD9CA8-C4C6-4CEB-BF9D-74F7A7EF8BE3},88000,2000-05-30 00:00,N12 8QU,F,N,L,6,SECOND FLOOR FLAT,WOODSIDE GROVE,,LONDON,BARNET,GREATER LONDON,A,A,6
{19A2770A-0D94-4861-9B39-6F291B07AA4F},147000,2000-09-29 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 36,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,4
{507EA889-92AA-4C86-9E0A-024F4C85EE45},250000,2000-03-01 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 23,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{FE9602D5-0A7F-4598-B662-01BFBF039BB0},124000,2000-07-17 00:00,N12 8PJ,F,N,L,5,FLAT 1,MOSS HALL GROVE,,LONDON,BARNET,GREATER LONDON,A,A,6
{21176C00-D3B2-45EB-B687-86520F97AC1A},123000,2000-02-28 00:00,N12 0AU,F,N,L,GRANVILLE PLACE,11,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{DF3FA4A7-44D3-47BF-98F9-9120A75543D2},120000,2000-12-22 00:00,N12 8XA,F,N,L,ARDEN GRANGE,FLAT 11,AVENUE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{46C8D7DA-F881-4D7B-8B4C-F32F996A6069},144000,2000-08-18 00:00,N12 8AE,T,N,L,GAINSBOROUGH COURT,FLAT 17,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,3
{12AB606B-5E65-4413-9CAC-C7F07D51C141},192500,2000-12-20 00:00,N12 7DG,F,N,L,"GARDEN COURT, 63",FLAT 15,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{115B99B1-BF0A-46FE-8972-C814735E821E},119000,2000-05-03 00:00,N12 7DR,F,N,L,BROOKDENE,5,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{EA98F9B0-E8F9-4EF7-BFE4-FBA8C592DCB8},130000,2000-06-16 00:00,N12 9JX,F,N,L,"GOLFERS VIEW, 54",FLAT 9,FINCHLEY PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{B581EE9E-A44C-4C95-8CAD-FF29829D1258},170000,2000-09-28 00:00,N12 8QH,F,N,L,STEPHENS LODGE,FLAT 16,WOODSIDE LANE,,LONDON,BARNET,GREATER LONDON,A,A,4
{077EC7CF-00CA-4B89-A517-FFBDF19E1D7F},145000,2000-06-09 00:00,N12 8HG,F,N,L,34,FLAT 1,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,4
{9E0D85EC-F915-4C05-938A-C8A3EDF3AEEC},170000,2000-08-30 00:00,N12 8EU,F,N,L,"WESTLEIGH COURT, 122 - 124",FLAT 12,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,3
{B88D31B4-4113-4817-9C9D-FF6AB11B9B34},123000,2000-04-26 00:00,N12 9NP,F,N,L,WESTWOOD LODGE,FLAT 4,TORRINGTON GROVE,,LONDON,BARNET,GREATER LONDON,A,A,3
{947C60BB-E71A-4B50-B288-204CBB64D5C9},129000,2000-08-31 00:00,N12 9PN,F,N,L,75,FLAT 8,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{52CB6908-5B8F-47F0-82D8-1CDC8BEBC758},315000,2000-03-31 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 31,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{DDF41246-538A-4EB7-BC62-CB4C5109C5F1},300000,2000-03-21 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 15,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{85F2E845-E127-499C-8B6F-8C64C6381612},91500,2000-12-06 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 3,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,4
{BD8D7C22-77EB-4441-A835-871B9A9DE855},70000,2000-09-28 00:00,N12 8RT,F,N,L,37,FLAT 3,WOODSIDE PARK ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{CDC9FC51-4117-490C-BC7D-209909902E0A},95000,2000-06-09 00:00,N12 8QU,F,N,L,16,FLAT 1,WOODSIDE GROVE,,LONDON,BARNET,GREATER LONDON,A,A,3
{8FDB126D-15D4-481E-845C-2447ABBCDA9E},89000,2000-05-05 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 25,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{40F2E285-9619-4C83-BEC2-87367A6E6264},97500,2000-01-28 00:00,N12 0AR,F,N,L,NORTH GATES,FLAT 24,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{78A08402-456F-4A25-B06A-745C7B243311},104950,2000-06-23 00:00,N12 0AX,F,N,L,GRANVILLE PLACE,73,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{9744A932-326C-43F8-ACB9-83E2754595E4},72500,2000-03-30 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 27,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,5
{D0A677E8-F08F-47CB-A435-8EF028CD5AE5},243000,2000-04-28 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 17,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{EA5BE3A0-277B-4175-B073-19F7CBAD0103},173000,2000-06-15 00:00,N12 0DZ,F,N,L,655,FLAT 3,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{3905A715-5F70-4B2C-8B0B-842AA2BB946C},78500,2000-03-16 00:00,N12 0DT,F,N,L,COLMAN COURT,FLAT 15,CHRISTCHURCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,5
{78FEEDBC-06A2-44C2-B2F0-B085033E2199},94000,2000-01-20 00:00,N12 0AU,F,N,L,GRANVILLE PLACE,1,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{031570DA-3862-4615-A183-9DB315554FD9},92000,2000-05-15 00:00,N12 0HN,F,N,L,SPENCER COURT,FLAT 1,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{6DEB5C10-4116-42A5-B0DC-969C1A71EFBB},255000,2000-03-10 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 27,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{B2FDA3E4-0128-49B3-BED5-A41FF7758D4E},105000,2000-12-21 00:00,N12 9LX,F,N,L,SHERWOOD COURT,FLAT 5,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{589B2EDB-D457-42B8-BA18-3DF9DFE3C634},151000,2000-09-25 00:00,N12 8EU,S,N,L,"WESTLEIGH COURT, 122 - 124",FLAT 3,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,2
{47523CFA-E06B-4D92-99F4-9349C8573B84},158000,2000-02-25 00:00,N12 8TW,F,N,L,BROOKFIELD COURT,FLAT 3,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{7BAB240D-9ECE-4803-ABD1-4B8603558DF8},135000,2000-08-31 00:00,N12 8HU,S,N,L,HOLMDENE,FLAT 15,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{A17620EC-D732-4C35-AF76-A4569AEA2D30},218000,2000-12-08 00:00,N12 0HQ,F,N,L,"NEWBURN COURT, 23",FLAT 6,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{994235E2-E374-45EF-9017-5C2E3072D883},150000,2000-06-15 00:00,N12 9JX,F,N,L,"GOLFERS VIEW, 54",FLAT 1,FINCHLEY PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{119CFF69-6769-4394-8394-A0EB7EA12D6B},64000,2000-04-28 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 11,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{DE13A511-726A-4EFD-81A4-A48355023810},125000,2000-01-21 00:00,N12 0LG,F,N,L,HURSTWOOD COURT,FLAT 278,WOODHOUSE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{9BF786FA-2904-4B41-8EE7-0CFF7241D7C7},327500,2000-10-31 00:00,N12 7EL,F,N,L,"HENDERSON COURT, 88",FLAT 6,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{D097CC92-BD32-4F55-BD6E-A4EA75B6CAE0},153000,2000-04-14 00:00,N12 7EJ,F,N,L,"TUDOR LODGE, 49",FLAT 8,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{6C2CB0DA-90CF-4ACE-912A-A4EF033440D5},212500,2000-05-02 00:00,N12 8SW,F,N,L,"BIRCH COURT, 8",FLAT 4,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{2C2D57C5-053A-48C7-8010-6A0EC8773124},127000,2000-12-18 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 9,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,4
{3761A1B5-8446-43CE-84B3-4E594545BFDC},149000,2000-01-04 00:00,N12 7DP,F,N,L,79,FLAT 9,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{9E219F7B-108A-44B6-9308-A97C48910405},91000,2000-02-25 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 19,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,3
{A451D670-8C6C-407E-8F61-AC5C77C8A309},86500,2000-10-02 00:00,N12 7DX,F,N,L,"HOLDEN HEIGHTS, 161",FLAT 6,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{5987D33D-DCA3-4E61-BB29-9FDD25498317},114500,2000-07-26 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 9,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{47EDB24E-CA86-4CC8-BAC3-EF7DDF0F5D1A},149000,2000-10-06 00:00,N12 9PN,F,N,L,73,FLAT G,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{C920C9D8-AD1F-4833-83DA-FA2F20F8393C},182000,2000-08-09 00:00,N12 7DP,F,N,L,"WOODSIDE GRANGE, 77",FLAT 23,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{B0CF6437-A9EB-4342-A4EB-28B01B14A38C},74000,2000-02-04 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 17,MAYFIELD AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{E73F1F32-636A-4088-A67E-4626D678A62C},90000,2000-07-28 00:00,N12 9TG,F,N,L,"MURRAY HOUSE, 25",5,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{6B6BC788-AC59-4C28-8DC8-BC1C0AEF1172},152000,2000-03-31 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 32,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{CA0E78C8-BE7A-446D-A55E-464C7229EF98},94000,2000-12-08 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 47,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{71EBA3F4-00BE-41C9-BDF3-3FCB8725191B},145000,2000-07-07 00:00,N12 8PA,F,N,L,GREEN LAWNS,4,MOSS HALL GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2
{0241A031-DE19-4C59-930E-4B1F9AF15339},58711,2000-01-14 00:00,N12 7ED,F,N,L,"SYLVAN COURT, 102 - 106",FLAT 24,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{56161319-B79A-406E-8046-DB0ABBC77626},105000,2000-05-02 00:00,N12 0EP,F,N,L,"MEDINA LODGE, 252",FLAT 4,BALLARDS LANE,,LONDON,BARNET,GREATER LONDON,A,A,4
{9D7A8F9F-02FC-4303-AFF6-6C24C8A29664},103000,2000-11-17 00:00,N12 8RD,F,N,L,"BLUEBELL COURT, 22",FLAT 2,WOODSIDE LANE,,LONDON,BARNET,GREATER LONDON,A,A,4
{8F1B911B-6A45-470E-9ACE-50697B4922FC},174000,2000-03-03 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 13,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{C54D2918-90E3-4736-A20D-E9446402B7BA},298000,2000-03-17 00:00,N12 7EL,F,Y,L,"HENDERSON COURT, 88",FLAT 14,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{C742E6EA-D896-4F11-9626-7D8B525A30C1},168000,2001-08-31 00:00,N12 8AE,F,N,L,GAINSBOROUGH COURT,FLAT 9,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{15E7868A-6BDA-41B6-ADD2-72E80F0DC261},189000,2001-12-10 00:00,N12 8PQ,F,N,L,SILVERDENE,3,MOSS HALL GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{5D98463B-0891-4AE8-8072-F7C0077C7E80},199950,2001-08-30 00:00,N12 8QH,F,N,L,STEPHENS LODGE,FLAT 19,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{1BF34F5B-82EF-4BE3-9EFF-824846D32D8D},135000,2001-11-09 00:00,N12 9UE,F,N,L,HENLEY HOUSE,FLAT 19,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{1FD3A693-D645-48EA-905C-1AE2E2B8AEB1},117000,2001-10-26 00:00,N12 0TA,F,N,L,"LAVENDER COURT, 1",FLAT 1,FALLOWFIELDS DRIVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{FB9A0B82-F152-42BA-A802-1B023323A827},85000,2001-12-07 00:00,N12 7BT,F,Y,L,BARHAM COURT,FLAT 8,LULLINGTON GARTH,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{CCDC33C4-3D46-4663-A15F-1EAD1E92C4AF},126950,2001-07-31 00:00,N12 0LG,F,N,L,HURSTWOOD COURT,FLAT 264,WOODHOUSE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{A753779B-6DA9-434F-ADB1-BEB7B97E47BB},220000,2001-09-20 00:00,N12 7EL,F,N,L,"HENDERSON COURT, 88",FLAT 13,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{4122D013-21BB-439D-9B38-EDA690526653},136000,2001-08-16 00:00,N12 8RU,F,N,L,CHOLMELEY COURT,FLAT 6,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{AF32C223-A33C-478A-B50D-01CED2C66919},120000,2001-01-12 00:00,N12 0DT,F,N,L,COLMAN COURT,FLAT 15,CHRISTCHURCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{F32673EC-D993-406D-9C32-653EAB2BBEC5},80000,2001-12-03 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 39,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{ECB494F3-4E0C-4510-B8CE-348E4988BF81},192500,2001-11-30 00:00,N12 8LR,F,N,L,CAVENDISH HOUSE,FLAT 16,WOODSIDE GRANGE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{8A883353-C886-4D0A-A980-385C6ABFA292},149950,2001-01-31 00:00,N12 7ED,F,N,L,SYLVAN COURT 102-106,FLAT 9,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{20A3A7D6-FAF3-447D-BF0B-2DCD69924366},145000,2001-07-24 00:00,N12 7DS,F,N,L,"WOODSIDE GRANGE, 75",FLAT 3,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{92ECB84B-C569-4FF5-AB6A-32A48E518A49},98500,2001-01-31 00:00,N12 9LX,F,N,L,SHERWOOD COURT,FLAT 1,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{0A60E886-40E8-4279-B067-3176D4E8CE6E},130000,2001-07-30 00:00,N12 8AE,F,N,L,GAINSBOROUGH COURT,FLAT 20,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{59A10E55-940E-4CA5-9E5A-51B749903BC7},130000,2001-02-28 00:00,N12 8HR,F,N,L,AVON COURT,FLAT 8,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
